"measure","location","sex","age","cause","metric","year","val","upper","lower"
"Deaths","Southeast Asia","Both","15-19 years","Enteric infections","Percent",1991,0.0896754863285544,0.151117905741141,0.0496988617360418
"Deaths","Southeast Asia","Male","20-24 years","Enteric infections","Percent",1991,0.0364718263772464,0.0637549165523435,0.0193577530002007
"Deaths","Southeast Asia","Female","20-24 years","Enteric infections","Percent",1991,0.0576134540721419,0.101006792454778,0.029626845815546
"Deaths","Southeast Asia","Both","20-24 years","Enteric infections","Percent",1991,0.0443619361814385,0.0732342357009536,0.0257568847400556
"Deaths","Central Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",1991,0.18164512866841,0.260454355311201,0.097862736413921
"Deaths","Central Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",1991,0.127676760218156,0.216708547043409,0.0739513527106237
"Deaths","Central Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",1991,0.156272567265037,0.227311868647042,0.0909510405293078
"Deaths","Central Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",1991,0.106069976647119,0.168426956685541,0.0659297831015914
"Deaths","Central Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",1991,0.111762761990028,0.192520995586371,0.0577402889659627
"Deaths","Central Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",1991,0.108667547270762,0.160435680758307,0.0720175828298602
"Deaths","Central Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",1991,0.0877882161287797,0.143772674578383,0.0522267834179955
"Deaths","Central Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",1991,0.0971328925824582,0.168027183516174,0.0503487304020247
"Deaths","Central Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",1991,0.0916505334438227,0.139130967372363,0.0619323874447923
"Deaths","Central Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",1991,0.0761532583416807,0.131898651249309,0.0447744981375205
"Deaths","Central Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",1991,0.0641581039801678,0.123286618872886,0.0283538870241692
"Deaths","Central Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",1991,0.0710389335021005,0.10985153359604,0.0454230145178938
"Deaths","Central Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",1991,0.0599169765608118,0.102178012428098,0.0342395392422255
"Deaths","Central Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",1991,0.0474592281375807,0.0957160414280779,0.0194328861428604
"Deaths","Central Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",1991,0.0539087213609028,0.0875920641914502,0.0329379321574711
"Deaths","Western Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",1991,0.264396310323918,0.334943423596539,0.173102949541616
"Deaths","Western Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",1991,0.230837341349477,0.312956614223766,0.164037673762169
"Deaths","Western Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",1991,0.248789616899785,0.320321801353049,0.178231610845347
"Deaths","Western Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",1991,0.180299760467302,0.261157546929784,0.117859068905455
"Deaths","Western Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",1991,0.199208858224294,0.316426166349392,0.109472606050043
"Deaths","Western Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",1991,0.188872091095955,0.268556535910052,0.123289636262508
"Deaths","Western Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",1991,0.172418219743991,0.250659236168437,0.114831535769917
"Deaths","Western Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",1991,0.210487587090007,0.323612380276367,0.124508074416947
"Deaths","Western Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",1991,0.189426466430339,0.266828588301281,0.126724668630269
"Deaths","Western Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",1991,0.126108411619437,0.205668515642844,0.0803016134294301
"Deaths","Western Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",1991,0.134962476468902,0.230243006235129,0.0673652136116759
"Deaths","Western Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",1991,0.13032918732896,0.187632834027422,0.0820021716895433
"Deaths","Western Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",1991,0.09977547324178,0.175685821614456,0.0610742138219978
"Deaths","Western Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",1991,0.103829095996867,0.186572488279832,0.0461380344472612
"Deaths","Western Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",1991,0.101878586437681,0.151535991574796,0.062661033744578
"Deaths","Southeast Asia","Male","<5 years","Enteric infections","Percent",1992,0.163047585175656,0.216578671661717,0.100796185300828
"Deaths","Southeast Asia","Female","<5 years","Enteric infections","Percent",1992,0.12162907802743,0.190134139256392,0.0854732552977881
"Deaths","Southeast Asia","Both","<5 years","Enteric infections","Percent",1992,0.144724067328025,0.194325195766023,0.0975359972450614
"Deaths","Southeast Asia","Male","5-9 years","Enteric infections","Percent",1992,0.134617411165494,0.205501373636083,0.0784039595088992
"Deaths","Southeast Asia","Female","5-9 years","Enteric infections","Percent",1992,0.133163483481163,0.22324883051061,0.0741648806335008
"Deaths","Southeast Asia","Both","5-9 years","Enteric infections","Percent",1992,0.133982426954921,0.202653917315555,0.0835246637216985
"Deaths","Southeast Asia","Male","10-14 years","Enteric infections","Percent",1992,0.167211057059993,0.258307669850738,0.0990083096360262
"Deaths","Southeast Asia","Female","10-14 years","Enteric infections","Percent",1992,0.180143394338033,0.288334043455881,0.10428353469602
"Deaths","Southeast Asia","Both","10-14 years","Enteric infections","Percent",1992,0.172695085424976,0.26809073248884,0.106586200136357
"Deaths","Southeast Asia","Male","15-19 years","Enteric infections","Percent",1992,0.0815736051821737,0.138996801915127,0.0426522630054453
"Deaths","Southeast Asia","Female","15-19 years","Enteric infections","Percent",1992,0.101389357640224,0.172598595590265,0.0520521415216497
"Deaths","Southeast Asia","Both","15-19 years","Enteric infections","Percent",1992,0.0891759037342803,0.152268963198368,0.0492937802742741
"Deaths","Southeast Asia","Male","20-24 years","Enteric infections","Percent",1992,0.0359783688247626,0.0629192053474073,0.0191898729317497
"Deaths","Southeast Asia","Female","20-24 years","Enteric infections","Percent",1992,0.0578462212982116,0.101444411110594,0.0300774214228479
"Deaths","Southeast Asia","Both","20-24 years","Enteric infections","Percent",1992,0.0440811610379284,0.0731342839158526,0.0256057513969864
"Deaths","Western Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",1992,0.251436869160657,0.318907516177474,0.164116363975584
"Deaths","Western Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",1992,0.221317812537051,0.301032774779414,0.156379874403835
"Deaths","Western Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",1992,0.237431880158536,0.303816303494621,0.169040089299038
"Deaths","Western Sub-Saharan Africa","Male","5-9 years","Enteric infections","Percent",1992,0.177818327398716,0.259211212081205,0.114262281203423
"Deaths","Western Sub-Saharan Africa","Female","5-9 years","Enteric infections","Percent",1992,0.194696077434907,0.311911989162922,0.103657324581053
"Deaths","Western Sub-Saharan Africa","Both","5-9 years","Enteric infections","Percent",1992,0.185457548292348,0.263053018938762,0.11888462670299
"Deaths","Western Sub-Saharan Africa","Male","10-14 years","Enteric infections","Percent",1992,0.170519954568481,0.250488783513054,0.111627038503106
"Deaths","Western Sub-Saharan Africa","Female","10-14 years","Enteric infections","Percent",1992,0.206683693382274,0.320751704955092,0.120055241187042
"Deaths","Western Sub-Saharan Africa","Both","10-14 years","Enteric infections","Percent",1992,0.186664716676215,0.265522328654892,0.123968316265652
"Deaths","Western Sub-Saharan Africa","Male","15-19 years","Enteric infections","Percent",1992,0.123239079684247,0.202060312044576,0.07839926619335
"Deaths","Western Sub-Saharan Africa","Female","15-19 years","Enteric infections","Percent",1992,0.130306508850659,0.228000715062241,0.0645361658627471
"Deaths","Western Sub-Saharan Africa","Both","15-19 years","Enteric infections","Percent",1992,0.126664650816989,0.182477971564463,0.0794200274203394
"Deaths","Western Sub-Saharan Africa","Male","20-24 years","Enteric infections","Percent",1992,0.0967503515390299,0.170673219381032,0.0586598049358004
"Deaths","Western Sub-Saharan Africa","Female","20-24 years","Enteric infections","Percent",1992,0.0982221141329489,0.179406628125698,0.0432667609656297
"Deaths","Western Sub-Saharan Africa","Both","20-24 years","Enteric infections","Percent",1992,0.0975581204621432,0.144233507189612,0.0583665761831416
"Deaths","Southeast Asia","Male","<5 years","Enteric infections","Percent",1994,0.157312278638715,0.20698371054105,0.098865234731072
"Deaths","Southeast Asia","Female","<5 years","Enteric infections","Percent",1994,0.115521266786724,0.179173047565781,0.081124955710068
"Deaths","Southeast Asia","Both","<5 years","Enteric infections","Percent",1994,0.138843984272987,0.185265077729326,0.095559778573635
"Deaths","Southeast Asia","Male","5-9 years","Enteric infections","Percent",1994,0.137335369189572,0.209706964670085,0.0804303378296463
"Deaths","Southeast Asia","Female","5-9 years","Enteric infections","Percent",1994,0.135706165196079,0.22728677802114,0.0764789651807952
"Deaths","Southeast Asia","Both","5-9 years","Enteric infections","Percent",1994,0.136628212200736,0.206971207812912,0.0855631470684924
"Deaths","Southeast Asia","Male","10-14 years","Enteric infections","Percent",1994,0.163023747589895,0.253092072654353,0.0960594281232562
"Deaths","Southeast Asia","Female","10-14 years","Enteric infections","Percent",1994,0.179705732174606,0.288820614759353,0.100970225865527
"Deaths","Southeast Asia","Both","10-14 years","Enteric infections","Percent",1994,0.1700073101157,0.263762472752106,0.104051653290685
"Deaths","Southeast Asia","Male","15-19 years","Enteric infections","Percent",1994,0.0771142775469497,0.132726926817707,0.0400737203919185
"Deaths","Southeast Asia","Female","15-19 years","Enteric infections","Percent",1994,0.100648977616353,0.173119337981775,0.0513715721762076
"Deaths","Southeast Asia","Both","15-19 years","Enteric infections","Percent",1994,0.0859272376465715,0.148074052028588,0.0472544751990318
"Deaths","Southeast Asia","Male","20-24 years","Enteric infections","Percent",1994,0.0342143362754476,0.059364922603679,0.0182006755487392
"Deaths","Southeast Asia","Female","20-24 years","Enteric infections","Percent",1994,0.0566967857351483,0.0987817949759568,0.0293385036888478
"Deaths","Southeast Asia","Both","20-24 years","Enteric infections","Percent",1994,0.0424283769281497,0.0702642794702141,0.0247037839168668
"Deaths","Central Asia","Male","<5 years","Enteric infections","Percent",1990,0.117398609033001,0.131235397383373,0.105315194443995
"Deaths","Central Asia","Female","<5 years","Enteric infections","Percent",1990,0.125657108308332,0.140594238826433,0.112355665131118
"Deaths","Central Asia","Both","<5 years","Enteric infections","Percent",1990,0.12102746116773,0.132358870868473,0.11084321365751
"Deaths","Central Asia","Male","5-9 years","Enteric infections","Percent",1990,0.0194296926225623,0.0238428925394914,0.0149153848594225
"Deaths","Central Asia","Female","5-9 years","Enteric infections","Percent",1990,0.0267087343785784,0.0378197946334547,0.0196819512532972
"Deaths","Central Asia","Both","5-9 years","Enteric infections","Percent",1990,0.0223188674803034,0.0276760737514512,0.0181995308496833
"Deaths","Central Asia","Male","10-14 years","Enteric infections","Percent",1990,0.0125511042696522,0.015717542006459,0.0101054503875293
"Deaths","Central Asia","Female","10-14 years","Enteric infections","Percent",1990,0.018479726291751,0.0252563475452143,0.0139032903433316
"Deaths","Central Asia","Both","10-14 years","Enteric infections","Percent",1990,0.0147114697396461,0.0180219515124423,0.0123078138549732
"Deaths","Central Asia","Male","15-19 years","Enteric infections","Percent",1990,0.00367086552477493,0.00473411312638115,0.00288331941116294
"Deaths","Central Asia","Female","15-19 years","Enteric infections","Percent",1990,0.00609400807084089,0.00867356670280347,0.00453920398097703
"Deaths","Central Asia","Both","15-19 years","Enteric infections","Percent",1990,0.00453283017304989,0.00575785054378057,0.00372046730022341
"Deaths","Central Asia","Male","20-24 years","Enteric infections","Percent",1990,0.00284023029247603,0.00351674821987568,0.0023132297505839
"Deaths","Central Asia","Female","20-24 years","Enteric infections","Percent",1990,0.00589063851591378,0.00843046074784668,0.00443192610748403
"Deaths","Central Asia","Both","20-24 years","Enteric infections","Percent",1990,0.0039012152758198,0.00499348804267745,0.00317329489866443
"Deaths","Southern Sub-Saharan Africa","Male","<5 years","Enteric infections","Percent",1990,0.154219587831915,0.203333109894293,0.1229536188096
"Deaths","Southern Sub-Saharan Africa","Female","<5 years","Enteric infections","Percent",1990,0.160943228193981,0.205634834529201,0.128069475290684
"Deaths","Southern Sub-Saharan Africa","Both","<5 years","Enteric infections","Percent",1990,0.157148714593151,0.201680118534084,0.130193661701578
